,epoch,batch,loss,acc,f1,recall,roll_730_acc,roll_730_loss,roll_180_acc,roll_180_loss
1927,9,136,0.36526839989815313,0.8575,0.8575,0.8575,0.851804794520544,0.37140794360384655,0.8564305555555575,0.36514939908877486
1928,9,137,0.36598912399748096,0.825,0.825,0.825,0.8517328767123249,0.3714128812923799,0.8561666666666685,0.3651093801572736
1929,9,138,0.36603974631364394,0.8475,0.8475,0.8475,0.8517123287671194,0.37141490226176715,0.8561111111111129,0.36506894393427375
1930,9,139,0.36580281044755664,0.88,0.88,0.88,0.8517705479452016,0.37141097051719263,0.8561527777777796,0.36502793901786973
1931,9,140,0.3657277461062086,0.86,0.8599999999999999,0.86,0.8517499999999961,0.37140670069303533,0.856000000000002,0.36498887762609955
1932,9,141,0.3658473122287804,0.835,0.835,0.835,0.851678082191777,0.3714131168783198,0.8558888888888909,0.3649505087469249
1933,9,142,0.36647187725647346,0.795,0.795,0.795,0.8515684931506811,0.3714221364199506,0.8555833333333354,0.36491527461301243
1934,9,143,0.36655100745459396,0.87,0.87,0.87,0.8516301369862974,0.3714229154014254,0.8556527777777799,0.3648807252247871
1935,9,144,0.3665227647485404,0.86,0.8599999999999999,0.86,0.8516198630136947,0.3714247912440857,0.8558194444444466,0.36484602473780436
1936,9,145,0.36713809795575597,0.815,0.815,0.815,0.8515993150684893,0.37142129334786883,0.8556666666666688,0.3648140121051114
1937,9,146,0.3670957510163184,0.855,0.855,0.855,0.8516130136986263,0.3714164137390005,0.8557638888888909,0.3647802418088469
1938,9,147,0.3671257018640235,0.8575,0.8575,0.8575,0.8515787671232836,0.3714126877736719,0.8559444444444465,0.36474435837569114
1939,9,148,0.36676337174921225,0.89,0.89,0.89,0.8516130136986261,0.37141132593736054,0.856125000000002,0.3647061012632814
1940,9,149,0.36702343602975207,0.825,0.825,0.825,0.8515787671232836,0.37140999158521243,0.8559583333333354,0.3646684403208561
1941,9,150,0.3670371766911437,0.855,0.855,0.855,0.8515342465753384,0.3714112774936451,0.856125000000002,0.3646297547557097
1942,9,151,0.3668248494596858,0.86,0.8599999999999999,0.86,0.8515650684931467,0.3714109757271357,0.8562777777777798,0.3645896899289326
1943,9,152,0.36702626904630975,0.8475,0.8475,0.8475,0.8515684931506808,0.3714093814574897,0.8562916666666687,0.36454996369189213
1944,9,153,0.36725525267712483,0.8675,0.8675,0.8675,0.8515753424657494,0.37140878063538896,0.856388888888891,0.3645112687399426
1945,9,154,0.36742627909106595,0.85,0.85,0.85,0.8515958904109548,0.37140540037679987,0.8565416666666688,0.3644725851806954
1946,9,155,0.367641008244111,0.845,0.845,0.845,0.8515821917808178,0.3714026961823426,0.8566388888888911,0.36443285727905805
1947,9,156,0.3680047939537437,0.845,0.845,0.845,0.8515547945205438,0.37140120405903254,0.8566805555555577,0.3643941082617226
1948,9,157,0.36794507409198374,0.8575,0.8575,0.8575,0.8515821917808178,0.3713980910737104,0.856888888888891,0.36435400083916686
1949,9,158,0.36784537539542095,0.875,0.875,0.875,0.8516301369862972,0.3713924509724468,0.8570972222222243,0.3643119750617606
1950,9,159,0.3678966699168086,0.8475,0.8475,0.8475,0.8516027397260233,0.3713877411023719,0.8568333333333353,0.3642717350615336
1951,9,160,0.36796751414766965,0.8425,0.8425,0.8425,0.851585616438352,0.3713822316605943,0.8569444444444465,0.36423003128720594
1952,9,161,0.3683635780104884,0.82,0.82,0.82,0.851544520547941,0.3713777700055317,0.856763888888891,0.36419031529450674
1953,9,162,0.36840388434796245,0.84,0.8399999999999999,0.84,0.8514931506849274,0.371375202842431,0.8565694444444465,0.36415268615324203
1954,9,163,0.36815167527373244,0.88,0.88,0.88,0.8515239726027356,0.3713718383919664,0.8568055555555576,0.36411242380533665
1955,9,164,0.3680006504058838,0.865,0.865,0.865,0.8515410958904069,0.3713685216073061,0.8568055555555576,0.36407131814341753
1956,9,165,0.36806327373866576,0.8525,0.8525,0.8525,0.8515479452054754,0.3713654516476626,0.857000000000002,0.36402928249278055
1957,9,166,0.3684177766303102,0.8325,0.8325,0.8325,0.8515410958904069,0.37136171181515176,0.8569722222222242,0.363988236324243
1958,9,167,0.36856475632105556,0.8525,0.8525,0.8525,0.8515376712328726,0.37135845265985756,0.8570694444444464,0.36394781910258683
1959,9,168,0.36857478876085675,0.8475,0.8475,0.8475,0.8514999999999958,0.37135553288472567,0.8572638888888908,0.36390453763280334
1960,9,169,0.36881735622882844,0.85,0.85,0.85,0.8514999999999958,0.3713530831540173,0.857486111111113,0.3638605026560481
1961,9,170,0.3685507669783475,0.875,0.875,0.875,0.8515171232876672,0.3713504813604205,0.8575277777777797,0.363815494890174
1962,9,171,0.36882106994473657,0.8325,0.8325,0.8325,0.8514452054794479,0.3713491267082122,0.8575277777777797,0.3637704205945516
1963,9,172,0.3691270432375759,0.8325,0.8325,0.8325,0.8514246575342425,0.37134741826851253,0.857486111111113,0.36372499173327566
1964,9,173,0.3690792017284481,0.865,0.865,0.865,0.8514794520547904,0.3713444616392127,0.857611111111113,0.36367884498478426
1965,9,174,0.3687043697493417,0.89,0.89,0.89,0.8514863013698588,0.37134300926834707,0.8578055555555575,0.3636301248670485
1966,9,175,0.3688480711796067,0.8325,0.8325,0.8325,0.8514691780821876,0.3713403588255102,0.857736111111113,0.36358235761551533
1967,9,176,0.3691090971736585,0.8425,0.8425,0.8425,0.8514280821917767,0.37133863812132045,0.8575555555555575,0.3635373561061185
1968,9,177,0.36902007108993745,0.84,0.8399999999999999,0.84,0.8514726027397219,0.37133385721433826,0.8573611111111131,0.36349255594716356
1969,9,178,0.3691489911279199,0.8375,0.8375,0.8375,0.8514554794520506,0.3713284678318942,0.8572083333333353,0.36344948931908916
1970,9,179,0.3691717768708865,0.8525,0.8525,0.8525,0.8514999999999957,0.37132129379645096,0.8572083333333353,0.36340615519014013
1971,9,180,0.36945672456730794,0.8425,0.8425,0.8425,0.8515205479452012,0.3713137644854914,0.8572638888888908,0.36322522074465247
1972,9,181,0.3699415347405842,0.8275,0.8275,0.8275,0.8514931506849271,0.37130679891415447,0.8572638888888908,0.36307718467389316
1973,9,182,0.370152964129474,0.8325,0.8325,0.8325,0.8514452054794478,0.3713006652934678,0.8570833333333353,0.36293754260269034
1974,9,183,0.3700204606613387,0.8575,0.8575,0.8575,0.8514554794520505,0.3712931766700257,0.8570416666666685,0.36280530918265436
1975,9,184,0.3700329290853964,0.8575,0.8575,0.8575,0.8515342465753382,0.3712829433347513,0.8567638888888907,0.36278159139458666
1976,9,185,0.3700859248638153,0.8575,0.8575,0.8575,0.8515513698630093,0.3712727596917013,0.8566250000000017,0.3627914581156869
1977,9,186,0.37008088364958125,0.8575,0.8575,0.8575,0.8515410958904065,0.37126322201532513,0.8566666666666684,0.36279730386285214
1978,9,187,0.36995220548929053,0.8675,0.8675,0.8675,0.8515821917808174,0.3712514915293181,0.8565138888888906,0.36284736029840736
1979,9,188,0.370049231109165,0.85,0.85,0.85,0.8515513698630093,0.3712406327343316,0.8563888888888905,0.36291206853307406
1980,9,189,0.37051336247670025,0.8175,0.8175,0.8175,0.8515445205479407,0.37122810651763033,0.8560833333333349,0.3629895594433518
1981,9,190,0.3709344515937785,0.815,0.815,0.815,0.8515068493150642,0.3712162803565993,0.855708333333335,0.36308498779149734
1982,9,191,0.37100489825631183,0.845,0.845,0.845,0.8514999999999957,0.37120432310865503,0.8557638888888904,0.3631472215469658
1983,9,192,0.37081394989255795,0.875,0.875,0.875,0.8515102739725985,0.3711925575763433,0.8557916666666682,0.3632256961697547
1984,9,193,0.3709565551625085,0.8475,0.8475,0.8475,0.8514726027397217,0.3711823681053073,0.8557222222222236,0.36329601823904584
1985,9,194,0.37113670935997595,0.8225,0.8225,0.8225,0.8514589041095848,0.3711719312415132,0.8553888888888903,0.36338027002425627
1986,9,195,0.37119587860545333,0.845,0.845,0.845,0.8514383561643792,0.3711616559092162,0.8552361111111125,0.3634711163698873
1987,9,196,0.37147241649288815,0.8375,0.8375,0.8375,0.8513767123287628,0.3711522077023613,0.8550138888888903,0.3635586904451809
1988,9,197,0.37144133328187345,0.8825,0.8825,0.8825,0.8514006849315026,0.3711427370628045,0.8550000000000014,0.36365790931439695
1989,9,198,0.3716066365865008,0.8375,0.8375,0.8375,0.851393835616434,0.37113288625635504,0.8546527777777793,0.363771273338027
1990,10,0,0.2909589111804962,0.88,0.88,0.88,0.8514691780821874,0.37101139026769403,0.8547083333333347,0.363439164039056
1991,10,1,0.3096776753664017,0.8725,0.8725,0.8725,0.8515171232876668,0.3709149288302616,0.8547083333333347,0.3632125850041284
1992,10,2,0.30476492643356323,0.895,0.895,0.895,0.8515821917808175,0.37081193745039465,0.8548333333333348,0.36296051054935846
1993,10,3,0.32398994266986847,0.83,0.83,0.83,0.8515821917808175,0.37073472608462027,0.854694444444446,0.3628060190209937
1994,10,4,0.32715771198272703,0.87,0.87,0.87,0.8516335616438313,0.37066089205692276,0.854694444444446,0.36266729386551205
1995,10,5,0.332666277885437,0.8675,0.8675,0.8675,0.8516952054794477,0.37059408988139153,0.8547916666666683,0.36254970204733833
1996,10,6,0.33009406498500277,0.8975,0.8975,0.8975,0.8517808219178038,0.370523636671486,0.855083333333335,0.3624131758399908
1997,10,7,0.328333355486393,0.9,0.9,0.9,0.8518595890410915,0.37045051684370434,0.8552500000000017,0.36227304044351955
1998,10,8,0.3278149167696635,0.8775,0.8775,0.8775,0.8518698630136943,0.370376672305817,0.8553888888888906,0.36212477318794584
1999,10,9,0.3306045591831207,0.855,0.855,0.855,0.8518904109588997,0.37030650172421836,0.8554722222222239,0.36198559034653344
2000,10,10,0.33467479998415167,0.8575,0.8575,0.8575,0.8519109589041052,0.3702420081820945,0.8554583333333349,0.36186834796360007
2001,10,11,0.3335716302196185,0.8925,0.8925,0.8925,0.8519417808219135,0.37017675996485055,0.855708333333335,0.3617390581137196
2002,10,12,0.33868733506936294,0.8575,0.8575,0.8575,0.8519554794520504,0.3701181711829829,0.8557500000000016,0.3616386623469243
2003,10,13,0.33925232716969084,0.8625,0.8625,0.8625,0.8520308219178038,0.37005788173923354,0.8557916666666684,0.36154296940124514
2004,10,14,0.3429157793521881,0.845,0.845,0.845,0.8520582191780778,0.3700018927825705,0.8556944444444461,0.361470006000836
2005,10,15,0.34628690779209137,0.8325,0.8325,0.8325,0.8520445205479408,0.36995038718476503,0.8555000000000016,0.36142053136175706
2006,10,16,0.34811970065621767,0.865,0.865,0.865,0.852020547945201,0.36990226890610434,0.8556944444444461,0.36137162357371005
2007,10,17,0.3471378551589118,0.8775,0.8775,0.8775,0.8520342465753381,0.3698532000795598,0.8558888888888905,0.3613113403423845
2008,10,18,0.3465603370415537,0.865,0.865,0.865,0.852075342465749,0.3698028920679463,0.855708333333335,0.36125845872247514
2009,10,19,0.34451054483652116,0.885,0.885,0.885,0.8521232876712285,0.3697494043683072,0.855805555555557,0.3611950286454424
2010,10,20,0.3434233282293592,0.895,0.895,0.895,0.852215753424653,0.369693936381674,0.856069444444446,0.36112012069675076
2011,10,21,0.3432443995367397,0.885,0.885,0.885,0.8522910958904064,0.36963763339349376,0.8562500000000016,0.3610409793269459
2012,10,22,0.34399491937264154,0.8575,0.8575,0.8575,0.852311643835612,0.36958216516639286,0.8562638888888905,0.3609609001810913
2013,10,23,0.3450174145400524,0.85,0.85,0.85,0.8523253424657489,0.3695272740749574,0.8560277777777793,0.36089139580211654
2014,10,24,0.34497551798820497,0.85,0.85,0.85,0.8523493150684887,0.3694719018009439,0.8558194444444459,0.36082829565589275
2015,10,25,0.3434829436815702,0.8975,0.8975,0.8975,0.8524246575342422,0.3694143615066293,0.8560000000000015,0.3607538129686576
2016,10,26,0.34276619884702897,0.88,0.88,0.88,0.8524691780821875,0.3693556547450873,0.8561666666666682,0.36067333910045823
2017,10,27,0.3432346284389496,0.86,0.8599999999999999,0.86,0.8525102739725984,0.36929706479946534,0.8563750000000017,0.36058832268822494
2018,10,28,0.3437279062024478,0.8675,0.8675,0.8675,0.852520547945201,0.36923893932119173,0.8564444444444461,0.36050357199744554
2019,10,29,0.34513346254825594,0.8525,0.8525,0.8525,0.852506849315064,0.36918299953102407,0.8563472222222239,0.3604257244884912
2020,10,30,0.34610970077976105,0.86,0.8599999999999999,0.86,0.8525102739725984,0.36912794891582335,0.8562638888888906,0.36035660424022564
2021,10,31,0.34700005780905485,0.845,0.845,0.845,0.8525205479452012,0.36907383927052667,0.8562361111111129,0.3602920041679318
2022,10,32,0.34689612460858893,0.8625,0.8625,0.8625,0.8525239726027354,0.36901991254301647,0.8564166666666684,0.36021737146348476
2023,10,33,0.3495593447895611,0.8325,0.8325,0.8325,0.8524383561643791,0.3689705864263005,0.8564166666666684,0.36015218204164995
2024,10,34,0.3496003031730652,0.8725,0.8725,0.8725,0.85247945205479,0.36892119038197174,0.8565277777777796,0.36008944229190043
2025,10,35,0.3502558055851195,0.8575,0.8575,0.8575,0.8524726027397216,0.368872956563283,0.8563055555555572,0.3600354465152758
2026,10,36,0.34974290712459666,0.8725,0.8725,0.8725,0.8525513698630092,0.3688228106287528,0.856194444444446,0.3599821836814071
2027,10,37,0.35084877437666845,0.84,0.8399999999999999,0.84,0.8525650684931461,0.368774016205492,0.8561666666666683,0.35993238628525154
2028,10,38,0.35076773166656494,0.86,0.8599999999999999,0.86,0.8526095890410913,0.3687245015516273,0.856097222222224,0.3598827539999618
2029,10,39,0.350329715013504,0.8925,0.8925,0.8925,0.8526369863013654,0.3686751031680082,0.8562500000000017,0.35983166101463887
2030,10,40,0.3519995045371172,0.815,0.815,0.815,0.8526438356164341,0.3686273141921005,0.8561388888888906,0.359786039090651
2031,10,41,0.35144725087143125,0.88,0.88,0.88,0.852698630136982,0.3685785111972711,0.8563611111111128,0.3597341205265359
2032,10,42,0.35114740840224334,0.865,0.865,0.865,0.8526815068493107,0.3685297959148138,0.856597222222224,0.3596765202318975
